,reviewId,topic,sent_pol,sent_sub,rating
1897,ff1cd748-c13c-496f-901b-4ad469a2b06b,A,-0.125,-0.125,1.0
1898,102bb6b0-73d1-4ee9-b963-3059be09660a,A,0.75,0.75,2.0
1899,cc4ea386-0f47-4840-9e14-c52cd218de51,A,0.45,0.45,5.0
1900,f20846d2-85ba-41b5-8291-7218e761ed0f,A,0.6816666666666666,0.6816666666666666,5.0
1901,a8f27a8b-038a-4558-af98-4b4f44246a3f,A,-1.0,-1.0,2.0
1902,c794e38f-707a-4615-82d5-6a4d3d8419a8,A,-0.13999999999999999,-0.13999999999999999,1.0
1903,5e1bc973-aefe-4b5b-acc7-fd24b1ddc9c9,A,-0.3,-0.3,1.0
1904,340c081a-1df3-41f6-8d0a-5a80cfa47c86,A,0.21875000000000003,0.21875000000000003,1.0
1905,3d4993f2-bb5f-49f0-ae3e-92b4709dc564,A,-0.6999999999999998,-0.6999999999999998,1.0
1906,bb93cbb9-cae0-472b-bd6c-6820cc4532d6,A,0.0,0.0,1.0
1907,d3db4686-7fd6-4948-b274-311d3ac4e9fb,A,0.4642857142857143,0.4642857142857143,5.0
1908,3bfc43c9-bc77-407f-b9f3-c498ee11f73c,A,0.7,0.7,5.0
1909,9dcc56f6-b6a7-4b10-afb9-9c50cd2c6341,A,0.050000000000000044,0.050000000000000044,5.0
1910,706c2f13-c69e-4247-a800-03a0fa653f95,A,0.04166666666666666,0.04166666666666666,1.0
1911,3a71ccac-e1d4-426d-a68f-0a4b35f1de93,A,1.0,1.0,5.0
1912,cdea1af0-e989-4163-9ca7-48722326c7da,A,0.4,0.4,5.0
1913,415b90ed-492d-4f22-9b6c-dcd37944d18e,A,-0.25,-0.25,3.0
1914,ce129bea-e38d-41e8-903e-1a860c99b4a1,A,0.6,0.6,1.0
1915,e6e429f1-4242-48af-8682-64fdf224eeb3,F,0.08,0.08,5.0
1916,3c190e3e-ff0d-496c-82de-5bd4834a908c,A,0.4166666666666667,0.4166666666666667,1.0
1917,79bd9efd-babc-4581-82e2-a9606b96ac51,A,0.0,0.0,4.0
1918,a9b4c62c-1a9c-4333-b963-f6b96ad78c6f,A,0.5166666666666666,0.5166666666666666,4.0
1919,e4e912a7-e7fa-4a58-bcf6-e0c788146efb,A,0.6,0.6,5.0
1920,489e7528-dc46-4003-af44-e647665f3648,A,0.15000000000000002,0.15000000000000002,4.0
1921,633acbf4-2907-46fb-b62c-8acd81e80f86,A,-0.7916666666666667,-0.7916666666666667,1.0
1922,e5b3adf3-a2db-429d-927f-79fd4edfd438,A,0.05833333333333335,0.05833333333333335,1.0
1923,aade8758-371b-42a9-9a19-8f11bed78766,A,-0.019999999999999997,-0.019999999999999997,1.0
1924,09689b60-e8cd-46e0-b2e6-9db3a6f422fc,A,-0.225,-0.225,1.0
1925,1a73456f-0f0b-48c2-829a-844617e04705,A,0.325,0.325,1.0
1926,ea216dd9-0621-4d3b-a551-40b12e26cc7e,A,0.3833333333333333,0.3833333333333333,5.0
1927,07212a6b-edcd-44f4-bbc7-497c417ccb25,R,-0.5,-0.5,2.0
1928,3245025c-adcc-472d-901c-c72475a03ba8,A,0.725,0.725,1.0
1929,058f0637-57a8-4067-b0cf-002efa697898,A,-1.0,-1.0,1.0
1930,05069e34-a140-41d6-b34c-e57ac11bb0b6,A,0.4041666666666667,0.4041666666666667,4.0
